stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding
20756,1782,Camp Militaire,,14.631377,-61.030922,0,10669,0
10668,MANGUI,Manguier,,14.654283,-61.033004,1,,0
20755,1781,Manguier,,14.630218,-61.028828,0,10668,0
20754,1780,Le Vilain,,14.628546,-61.027589,0,10667,0
10548,FLAMNAI,Flamboyant Nain,,14.627064,-61.025890,1,,0
20623,1518,Flamboyant Nain,,14.626695,-61.025649,0,10548,0
20581,1466,Gondeau 3,,14.624656,-61.024515,0,10507,0
10547,PLSPORT,Plateau Sportif,,14.622572,-61.024047,1,,0
20624,1520,Plateau Sportif,,14.622693,-61.024101,0,10547,0
20625,1521,Bambous,,14.621804,-61.022156,0,10549,0
10510,GIRACA2,Giratoire Acajou 2,,14.621353,-61.019726,1,,0
20752,1775,Giratoire Acajou 2,,14.621568,-61.020154,0,10510,0
10131,MOUT,Fontaine Moutte PV,,14.633379,-61.047301,1,,0
20183,2038,Fontaine Moutte PV,,14.633400,-61.047312,0,10131,0
10132,MOUT7,Moutte 7PV,,14.631809,-61.047507,1,,0
20185,2039,Moutte 7PV,,14.631809,-61.047507,0,10132,0
10160,SROUCH,Serge Rouch,,14.630342,-61.048682,1,,0
20216,2040,Serge Rouch,,14.630460,-61.048624,0,10160,0
10126,MANGUIE,Manguiers,,14.628159,-61.048995,1,,0
20176,2041,Manguiers,,14.628307,-61.048977,0,10126,0
10137,MOUTTE6,Moutte 6PV,,14.626197,-61.049765,1,,0
20190,2042,Moutte 6PV,,14.626197,-61.049765,0,10137,0
10136,MOUTTE5,Moutte 5PV,,14.624181,-61.051105,1,,0
20189,2043,Moutte 5PV,,14.624181,-61.051105,0,10136,0
10135,MOUTTE4,Moutte 4Pv,,14.622859,-61.052142,1,,0
20188,2044,Moutte 4Pv,,14.622859,-61.052142,0,10135,0
10134,MOUTTE3,Moutte 3Pv,,14.622411,-61.053099,1,,0
20187,2045,Moutte 3Pv,,14.622411,-61.053099,0,10134,0
10133,MOUTTE2,Moutte 2Pv,,14.621323,-61.054846,1,,0
20186,2046,Moutte 2Pv,,14.621323,-61.054846,0,10133,0
10095,DLONDAS,Daniel Londas,,14.618162,-61.056731,1,,0
20140,2047,Daniel Londas,,14.618162,-61.056731,0,10095,0
10166,TOBO,Toboggan,,14.616751,-61.057665,1,,0
20223,2048,Toboggan,,14.616421,-61.057903,0,10166,0
10167,TRESPUB,Trésor Public,,14.615004,-61.058889,1,,0
20225,2049,Trésor Public,,14.615009,-61.058927,0,10167,0
10113,HORIZON,Horizon,,14.612774,-61.059754,1,,0
20161,2050,Horizon,,14.612557,-61.059832,0,10113,0
10130,MORIJA,Morija,,14.611252,-61.059921,1,,0
20182,2051,Morija,,14.611352,-61.059944,0,10130,0
10080,BONAIR,Bon Air,,14.609663,-61.060074,1,,0
20122,2052,Bon Air,,14.609473,-61.060178,0,10080,0
10083,CENCULT,Centre Culturel André Aliker,,14.607423,-61.060286,1,,0
20126,1107,Centre Culturel André Aliker,,14.607423,-61.060286,0,10083,0
10102,ELONIS,Emile Lonis,,14.605930,-61.060967,1,,0
20149,1108,Emile Lonis,,14.605930,-61.060967,0,10102,0
10109,HAPO,Baliste,,14.605852,-61.061936,1,,0
20157,1109,Baliste,,14.605852,-61.061936,0,10109,0
10111,HAUTPOR,Hauts Du Port 4Pv,,14.605139,-61.062195,1,,0
20159,1110,Hauts Du Port 4Pv,,14.605139,-61.062195,0,10111,0
10094,DESIRAD,Désirade,,14.604521,-61.062124,1,,0
20139,1111,Désirade,,14.604521,-61.062124,0,10094,0
10123,LEPORT,Le Port Pv,,14.603968,-61.061822,1,,0
20172,1982,Le Port Pv,,14.603968,-61.061822,0,10123,0
20125,2687,Cacem,,14.604150,-61.063700,0,10082,0
10153,RELIGI,Religieuses,,14.604811,-61.063560,1,,0
20209,1088,Religieuses,,14.604811,-61.063560,0,10153,0
10078,BATELIE,Bateliers,,14.606461,-61.062542,1,,0
20120,1089,Bateliers,,14.606375,-61.062609,0,10078,0
10105,FLEPEE,Fleur d'épée,,14.604673,-61.061270,1,,0
20152,1112,Fleur d'épée,,14.604673,-61.061270,0,10105,0
10169,TUFFB,Tuff B,,14.606201,-61.060495,1,,0
20227,1113,Tuff B,,14.606201,-61.060495,0,10169,0
10129,MNEPICH,Morne Pichevin,,14.607773,-61.060288,1,,0
20181,1114,Morne Pichevin,,14.607773,-61.060288,0,10129,0
10157,SCIERIE,La Scierie,,14.608885,-61.060386,1,,0
20213,1148,La Scierie,,14.608885,-61.060386,0,10157,0
10087,CITBONA,Cité Bon Air,,14.610099,-61.059844,1,,0
20130,1116,Cité Bon Air,,14.610099,-61.059844,0,10087,0
20162,1091,Horizon,,14.612991,-61.059676,0,10113,0
10152,RAVBOUI,Ravine Bouillée,,14.614090,-61.059315,1,,0
20208,1092,Ravine Bouillée,,14.614090,-61.059315,0,10152,0
20226,1093,Trésor Public,,14.614999,-61.058851,0,10167,0
20224,1094,Toboggan,,14.617081,-61.057427,0,10166,0
10089,CRENTRA,Croisee Entraide Moutte 1Pv,,14.618016,-61.056888,1,,0
20133,1095,Croisee Entraide Moutte 1Pv,,14.618016,-61.056888,0,10089,0
10114,IMPCOLL,Impasse des Collégiens,,14.621028,-61.054961,1,,0
20163,1096,Impasse des Collégiens,,14.621028,-61.054961,0,10114,0
10150,PSCMAIN,Passage du coeur sur la main,,14.622333,-61.053282,1,,0
20206,1097,Passage du coeur sur la main,,14.622333,-61.053282,0,10150,0
10121,LDOMERG,Louis Domergue,,14.622874,-61.051966,1,,0
20170,1098,Louis Domergue,,14.622874,-61.051966,0,10121,0
10143,OREEPAR,Orée du parc,,14.624312,-61.051017,1,,0
20197,1099,Orée du parc,,14.624312,-61.051017,0,10143,0
10142,ONF,ONF,,14.625572,-61.050250,1,,0
20196,1100,ONF,,14.625572,-61.050250,0,10142,0
20177,1101,Manguiers,,14.628011,-61.049013,0,10126,0
20217,1102,Serge Rouch,,14.630223,-61.048739,0,10160,0
10120,LARUCHE,La Ruche,,14.632076,-61.047358,1,,0
20169,1103,La Ruche,,14.632076,-61.047358,0,10120,0
20184,1104,Fontaine Moutte PV,,14.633358,-61.047290,0,10131,0
10185,CHME,Chru La Meynard,,14.631616,-61.039758,1,,0
20248,1037,Chru La Meynard,,14.631576,-61.039738,0,10185,0
10188,MFME,M F M E Chu,,14.635175,-61.036668,1,,0
20251,1041,M F M E Chu,,14.635175,-61.036668,0,10188,0
20602,1491,La Favorite,,14.633897,-61.033744,0,10528,0
20603,1492,Camp Militaire,,14.631397,-61.031117,0,10529,0
10553,CANASUC,Canne A Sucre,,14.658844,-61.030565,1,,0
21391,2647,Canne A Sucre,,14.639934,-61.032653,0,10553,0
10554,CAMPECH,Campeche,,14.642734,-61.033818,1,,0
20633,1532,Campeche,,14.643321,-61.034001,0,10554,0
10555,BOUGAIN,Bougainvillier,,14.655845,-61.025811,1,,0
20634,1533,Bougainvillier,,14.646618,-61.035605,0,10555,0
10556,PALMIER,Palmier,,14.662998,-61.041084,1,,0
21389,2645,Palmier,,14.649398,-61.036063,0,10556,0
10557,FILAO,Filao,,14.650708,-61.041840,1,,0
20636,1535,Filao,,14.650594,-61.036839,0,10557,0
10558,JAGO,Croisee Jambette Gondeau 1pv,,14.652644,-61.038823,1,,0
20637,1536,Croisee Jambette Gondeau 1pv,,14.652829,-61.039016,0,10558,0
10559,ARBOUSE,Arbouse,,14.653204,-61.038791,1,,0
20638,1537,Arbouse,,14.653291,-61.038675,0,10559,0
10560,CALIME,Calimero,,14.653329,-61.036897,1,,0
20639,1538,Calimero,,14.653329,-61.036897,0,10560,0
10561,ARONIA,Aronia,,14.653430,-61.035154,1,,0
20640,1539,Aronia,,14.653398,-61.035319,0,10561,0
10562,MONROS,Monrose,,14.652684,-61.030817,1,,0
20641,1540,Monrose,,14.652582,-61.030685,0,10562,0
10563,BIBACE,Bibace,,14.652168,-61.029252,1,,0
20642,1541,Bibace,,14.652200,-61.029397,0,10563,0
10564,FDEPIN,Fond Epingles,,14.651207,-61.026798,1,,0
20643,1542,Fond Epingles,,14.651224,-61.026978,0,10564,0
10565,SOUDES,Soudes,,14.648169,-61.024111,1,,0
20644,1543,Soudes,,14.648275,-61.024175,0,10565,0
10566,TREIZE,La Treize,,14.646103,-61.023262,1,,0
20645,1544,La Treize,,14.646168,-61.023306,0,10566,0
10567,LAHAUT,La Haut,,14.644195,-61.023425,1,,0
20646,1545,La Haut,,14.644322,-61.023438,0,10567,0
10568,GERVA,Gervaise,,14.642356,-61.023505,1,,0
20647,1546,Gervaise,,14.642195,-61.023433,0,10568,0
10569,GUIMAU2,Guimauve 2Pv,,14.640706,-61.022435,1,,0
20648,1547,Guimauve 2Pv,,14.640706,-61.022435,0,10569,0
10570,CLEMEN,Clemencin,,14.638721,-61.021050,1,,0
20649,1548,Clemencin,,14.638400,-61.021013,0,10570,0
10534,CRPA,Croisée Palmiste 2Pv,,14.636213,-61.020721,1,,0
20650,1549,Croisée Palmiste 2Pv,,14.636463,-61.020934,0,10534,0
20608,1497,Croisée Palmiste 2Pv,,14.635727,-61.020364,0,10534,0
10535,LABRISE,La Brise,,14.634440,-61.017928,1,,0
20609,1498,La Brise,,14.634360,-61.017745,0,10535,0
10536,MARLY,Resid Marly,,14.634308,-61.014984,1,,0
20610,1499,Resid Marly,,14.634306,-61.014922,0,10536,0
10537,PAYMEL3,Pays Mélé,,14.633784,-61.013127,1,,0
20611,1500,Pays Mélé,,14.633866,-61.013204,0,10537,0
10538,JEARC3,Jeanne D'arc V3,,14.633131,-61.011822,1,,0
20612,1501,Jeanne D'arc V3,,14.633101,-61.011824,0,10538,0
10539,JEARC1,Jeanne D'arc V1,,14.630353,-61.009776,1,,0
20613,1502,Jeanne D'arc V1,,14.630262,-61.009720,0,10539,0
21319,2563,Collège Petit Manoir,,14.612592,-60.997468,0,10524,0
10895,JAHIBIS,Jeanne D'arc Hibiscus 1Pv,,14.629339,-61.008456,1,,0
21346,2594,Jeanne D'arc Hibiscus 1Pv,,14.629339,-61.008456,0,10895,0
21347,2595,Jeanne D'arc V1,,14.630444,-61.009831,0,10539,0
10896,JEARC2,Jeanne D'arc V2,,14.631925,-61.010585,1,,0
21348,2596,Jeanne D'arc V2,,14.631925,-61.010585,0,10896,0
21349,2597,Jeanne D'arc V3,,14.633161,-61.011821,0,10538,0
21350,2598,Pays Mélé,,14.633702,-61.013051,0,10537,0
21351,2599,Resid Marly,,14.634310,-61.015046,0,10536,0
21352,2600,La Brise,,14.634520,-61.018112,0,10535,0
21394,2650,Croisée Palmiste 2Pv,,14.636449,-61.020865,0,10534,0
21375,2631,Clemencin,,14.639042,-61.021086,0,10570,0
10899,SCEJULI,Source Julienne,,14.640949,-61.022554,1,,0
21376,2632,Source Julienne,,14.640949,-61.022554,0,10899,0
21377,2633,Gervaise,,14.642518,-61.023576,0,10568,0
21378,2634,La Haut,,14.644067,-61.023412,0,10567,0
21379,2635,La Treize,,14.646038,-61.023218,0,10566,0
21380,2636,Soudes,,14.648064,-61.024047,0,10565,0
21381,2637,Fond Epingles,,14.651189,-61.026619,0,10564,0
21382,2638,Bibace,,14.652136,-61.029108,0,10563,0
21383,2639,Monrose,,14.652787,-61.030950,0,10562,0
21384,2640,Aronia,,14.653462,-61.034989,0,10561,0
10900,DESGAT,Desgates,,14.653614,-61.037123,1,,0
21385,2641,Desgates,,14.653614,-61.037123,0,10900,0
21386,2642,Arbouse,,14.653117,-61.038907,0,10559,0
21387,2643,Croisee Jambette Gondeau 1pv,,14.652459,-61.038631,0,10558,0
21388,2644,Filao,,14.650703,-61.037044,0,10557,0
21390,2646,Campeche,,14.642148,-61.033635,0,10554,0
10901,AMAND,Amandier,,14.632358,-61.030923,1,,0
21393,2649,Amandier,,14.632358,-61.030923,0,10901,0
10184,MADRIG,Madrigal,,14.628835,-61.039538,1,,0
20247,1036,Madrigal,,14.628835,-61.039538,0,10184,0
10191,HELISTA,Helistation La Meynard,,14.632367,-61.037688,1,,0
20255,1069,Helistation La Meynard,,14.632367,-61.037688,0,10191,0
20907,2023,Chru La Meynard,,14.631657,-61.039777,0,10185,0
10242,LABE,Velasquez,,14.625799,-61.062961,1,,0
20929,2073,Velasquez,,14.625697,-61.062821,0,10242,0
10808,RAFFET,Raffet,,14.625977,-61.063563,1,,0
20930,2074,Raffet,,14.625977,-61.063563,0,10808,0
10240,CEZANN,Cezanne,,14.626671,-61.064081,1,,0
20931,2075,Cezanne,,14.626667,-61.064216,0,10240,0
10809,LANGEL2,Langellier 2Pv,,14.625924,-61.064459,1,,0
20932,2076,Langellier 2Pv,,14.625924,-61.064459,0,10809,0
10239,PICASS,Picasso,,14.625421,-61.064658,1,,0
20933,2077,Picasso,,14.625243,-61.064798,0,10239,0
10810,LANGEL3,Langellier 3Pv,,14.626168,-61.065127,1,,0
20934,2078,Langellier 3Pv,,14.626168,-61.065127,0,10810,0
10237,ALAML10,Alamandas,,14.628234,-61.064246,1,,0
20935,2079,Alamandas,,14.628108,-61.064350,0,10237,0
10236,TOURNAN,Le Tournant,,14.630373,-61.063249,1,,0
20936,2080,Le Tournant,,14.630136,-61.063356,0,10236,0
10235,BELPOU,Morne A L'eau,,14.630899,-61.061474,1,,0
20937,2081,Morne A L'eau,,14.630892,-61.061266,0,10235,0
10234,NADEAU,Osman Nadeau,,14.630862,-61.060540,1,,0
20938,2082,Osman Nadeau,,14.630854,-61.060659,0,10234,0
20301,1164,Osman Nadeau,,14.630871,-61.060420,0,10234,0
20302,1165,Morne A L'eau,,14.630907,-61.061682,0,10235,0
20303,1166,Le Tournant,,14.630610,-61.063141,0,10236,0
20304,1167,Alamandas,,14.628360,-61.064142,0,10237,0
10238,LANGEL,Langellier Pv,,14.626277,-61.065265,1,,0
20305,1168,Langellier Pv,,14.626277,-61.065265,0,10238,0
20306,1169,Picasso,,14.625599,-61.064517,0,10239,0
20307,1170,Cezanne,,14.626675,-61.063945,0,10240,0
10241,MIRO,Miro,,14.625919,-61.063454,1,,0
20308,1171,Miro,,14.625919,-61.063454,0,10241,0
20309,1172,Velasquez,,14.625900,-61.063100,0,10242,0
10506,MONTEOL,Montéol,,14.657450,-60.979947,1,,0
21492,2802,Montéol,,14.657443,-60.980014,0,10506,0
10588,TREFLE,Trèfle,,14.658704,-60.980874,1,,0
21493,2803,Trèfle,,14.658824,-60.981060,0,10588,0
10587,ALTAMI,Altamira,,14.659683,-60.982368,1,,0
21494,2804,Altamira,,14.659736,-60.982480,0,10587,0
10586,RESORCI,Résidence Orchidées,,14.662827,-60.983624,1,,0
21495,2805,Résidence Orchidées,,14.662829,-60.983663,0,10586,0
10934,CHVILLA,Chemin Village,,14.664733,-60.984967,1,,0
21496,2806,Chemin Village,,14.664733,-60.984967,0,10934,0
10584,CRBEAUV,Croisée Beauvais,,14.670640,-60.978704,1,,0
21497,2807,Croisée Beauvais,,14.670716,-60.978679,0,10584,0
10480,LEPONT,Le Pont,,14.672643,-60.987434,1,,0
21500,2810,Le Pont,,14.672643,-60.987184,0,10480,0
10413,FARANDO,Farandole,,14.672467,-60.989057,1,,0
21501,2811,Farandole,,14.672489,-60.989053,0,10413,0
20579,25-131,Grand Champ 2,,14.655101,-60.989899,0,10505,0
20830,25-129,La désirade,,14.663466,-60.994408,0,11136,0
10502,PLAISAN,Plaisance,,14.671403,-60.989450,1,,0
20576,1460,Plaisance,,14.671403,-60.989450,0,10502,0
20482,1356,Farandole,,14.672445,-60.989061,0,10413,0
20552,1429,Le Pont,,14.672643,-60.987684,0,10480,0
20664,1575,Croisée Manzelle,,14.670692,-60.982599,0,10582,0
20666,1577,Croisée Beauvais,,14.670563,-60.978729,0,10584,0
20668,1579,Résidence Orchidées,,14.662824,-60.983584,0,10586,0
20669,1580,Altamira,,14.659631,-60.982255,0,10587,0
20670,1581,Trèfle,,14.658585,-60.980687,0,10588,0
20671,1582,Montéol,,14.657456,-60.979880,0,10506,0
10947,DUCH2,Duchesne 2,,14.637500,-60.957180,1,,0
21519,11224,Duchesne 2,,14.637500,-60.957180,0,10947,0
10946,DUCH1,Duchesne 1,,14.646260,-60.962650,1,,0
21518,11223,Duchesne 1,,14.646260,-60.962650,0,10946,0
10807,DUCHS,DUCHESNES S TERM 408,,14.647351,-60.954960,1,,0
21535,DUCHES,DUCHESNES S,,14.647351,-60.954960,0,10807,0
10780,ACAJ,Giratoire Acajou Nord,,14.626147,-61.018048,1,,0
20882,1981,Giratoire Acajou Nord,,14.626058,-61.018163,0,10780,0
10509,ACAJPRO,Acajou Prolongé,,14.622883,-61.018892,1,,0
20583,1469,Acajou Prolongé,,14.622997,-61.018891,0,10509,0
21336,2580,Giratoire Acajou 2,,14.621139,-61.019298,0,10510,0
10511,RVECHA,Resid Vecha,,14.621668,-61.016490,1,,0
20585,1471,Resid Vecha,,14.621639,-61.016563,0,10511,0
10512,RESVARI,Resid Varinia,,14.622757,-61.015816,1,,0
20586,1472,Resid Varinia,,14.622668,-61.015868,0,10512,0
10513,LTSTJAM,Lotiss St James,,14.624113,-61.015048,1,,0
20587,1473,Lotiss St James,,14.624234,-61.015010,0,10513,0
10514,RESORCH,Resid Les Orchidees,,14.626513,-61.012580,1,,0
20588,1474,Resid Les Orchidees,,14.626299,-61.012538,0,10514,0
10515,RESBODI,Resid Bois D'inde,,14.625213,-61.010627,1,,0
20589,1475,Resid Bois D'inde,,14.625368,-61.010881,0,10515,0
10516,CEG4,Collège,,14.622257,-61.009124,1,,0
20590,1476,Collège,,14.622156,-61.009068,0,10516,0
10517,BWASANT,Resid Bwa Santal,,14.621635,-61.007666,1,,0
20591,1477,Resid Bwa Santal,,14.621616,-61.007631,0,10517,0
21326,2570,Resid Bwa Santal,,14.621656,-61.007779,0,10517,0
21327,2571,Collège,,14.622359,-61.009180,0,10516,0
21328,2572,Resid Bois D'inde,,14.625058,-61.010373,0,10515,0
21329,2573,Resid Les Orchidees,,14.626727,-61.012621,0,10514,0
10889,OZAC,Lycee Acajou 2,,14.628984,-61.014718,1,,0
21330,2574,Lycee Acajou 2,,14.628984,-61.014718,0,10889,0
10890,RESEVA,Resid Evasion,,14.627623,-61.015095,1,,0
21331,2575,Resid Evasion,,14.627623,-61.015095,0,10890,0
10891,LYCAC1,Lycee Acajou 1,,14.626396,-61.015564,1,,0
21332,2576,Lycee Acajou 1,,14.626396,-61.015564,0,10891,0
21333,2577,Lotiss St James,,14.623993,-61.015086,0,10513,0
21334,2578,Resid Varinia,,14.622845,-61.015764,0,10512,0
21335,2579,Resid Vecha,,14.621697,-61.016417,0,10511,0
10779,GALL,Giratoire Galléria,,14.620156,-61.021827,1,,0
20881,1976,Giratoire Galléria,,14.620156,-61.021827,0,10779,0
21337,2581,Acajou Prolongé,,14.622769,-61.018892,0,10509,0
21482,2778,Giratoire Acajou Nord,,14.626235,-61.017932,0,10780,0
10746,MORN,EPICERIE PEPE,,14.632051,-60.953851,1,,0
21431,2707,EPICERIE PEPE,,14.631930,-60.953770,0,10746,0
10727,GBLO,Brasserie lorraine,,14.625225,-60.978341,1,,0
21412,2682,Brasserie lorraine,,14.625334,-60.978477,0,10727,0
20828,1897,Brasserie lorraine,,14.625117,-60.978206,0,10727,0
10743,RVROCAR,Ravine Roches Carrées,,14.621610,-60.964670,1,,0
20844,1924,Ravine Roches Carrées,,14.621610,-60.964670,0,10743,0
10935,BELO,Chemin Bellonie,,14.619581,-60.963100,1,,0
21506,3001,Chemin Bellonie,,14.619581,-60.963100,0,10935,0
10590,MORO,Morne Roches,,14.616060,-60.959138,1,,0
21505,2815,Morne Roches,,14.616280,-60.959070,0,10590,0
10745,YUNGHI,EPICERIE YUNG HING,,14.618720,-60.959470,1,,0
20846,1927,EPICERIE YUNG HING,,14.618720,-60.959470,0,10745,0
10744,CRCXRIV,Crèche Croix Rivail,,14.619125,-60.961139,1,,0
20845,1926,Crèche Croix Rivail,,14.619120,-60.961088,0,10744,0
10747,RASUDES,Radio Sud Est,,14.625651,-60.949445,1,,0
21426,2702,Radio Sud Est,,14.625342,-60.949531,0,10747,0
10592,BEMP,Bel Air Morne Pitault,,14.611870,-60.945792,1,,0
21504,2814,Bel Air Morne Pitault,,14.611870,-60.946050,0,10592,0
10591,EPLAUZE,Epicerie Lauzea,,14.607607,-60.947345,1,,0
21502,2812,Epicerie Lauzea,,14.607681,-60.947605,0,10591,0
10732,FREDEE,FREDEE,,14.611650,-60.955280,1,,0
21427,2703,FREDEE,,14.611650,-60.955280,0,10732,0
10733,LAMICH,La Michele,,14.613555,-60.956890,1,,0
21428,2704,La Michele,,14.613660,-60.956940,0,10733,0
21424,2699,Crèche Croix Rivail,,14.619130,-60.961190,0,10744,0
20673,1584,Morne Roches,,14.615841,-60.959206,0,10590,0
20834,1908,La Michele,,14.613450,-60.956840,0,10733,0
20674,1585,Epicerie Lauzea,,14.607533,-60.947085,0,10591,0
10749,MNELENF,Morne L'enfer,,14.608200,-60.946100,1,,0
20850,1931,Morne L'enfer,,14.608200,-60.946100,0,10749,0
20675,1586,Bel Air Morne Pitault,,14.611870,-60.945535,0,10592,0
20848,1929,Radio Sud Est,,14.625960,-60.949360,0,10747,0
20847,1928,EPICERIE PEPE,,14.632171,-60.953933,0,10746,0
10304,REFZ,Regal Sauveur,,14.647477,-61.052817,1,,0
20371,1244,Regal Sauveur,,14.647480,-61.052845,0,10304,0
10303,ASTORIA,Astorias,,14.645467,-61.053211,1,,0
20990,2140,Astorias,,14.645294,-61.053311,0,10303,0
10302,MNESURE,Morne Surey,,14.644113,-61.053095,1,,0
20991,2141,Morne Surey,,14.644263,-61.053123,0,10302,0
10821,CHARMIL,Les Charmilles,,14.642074,-61.053264,1,,0
20992,2142,Les Charmilles,,14.642074,-61.053264,0,10821,0
10300,CRDA,D'abadie,,14.640235,-61.053542,1,,0
20993,2143,D'abadie,,14.640209,-61.053804,0,10300,0
10299,OLYMPIA,Olympiades,,14.639504,-61.054957,1,,0
20994,2144,Olympiades,,14.639490,-61.055023,0,10299,0
10283,TUILROS,Tuiles Roses,,14.634200,-61.054466,1,,0
20984,2134,Tuiles Roses,,14.634125,-61.054439,0,10283,0
10282,EGRD,Eglise,,14.632293,-61.054129,1,,0
20985,2135,Eglise,,14.632064,-61.054172,0,10282,0
10281,FRUSTAL,F.Rustal,,14.630357,-61.055051,1,,0
20986,2136,F.Rustal,,14.630204,-61.055165,0,10281,0
10280,BATTERI,Batterie,,14.628696,-61.056229,1,,0
20987,2137,Batterie,,14.628554,-61.056347,0,10280,0
10296,ALBATRO,Albatros,,14.626513,-61.056050,1,,0
20996,2146,Albatros,,14.626443,-61.056008,0,10296,0
10295,LAFLAQ,La Flaque,,14.625310,-61.055070,1,,0
20997,2147,La Flaque,,14.625409,-61.055188,0,10295,0
10294,CGCORID,CES Coridon,,14.622420,-61.055495,1,,0
20998,2148,CES Coridon,,14.622523,-61.055492,0,10294,0
10293,CORIDN4,Coridon 4Pv,,14.622252,-61.056725,1,,0
20999,2149,Coridon 4Pv,,14.622269,-61.056982,0,10293,0
10292,CORIDN3,Coridon 3Pv,,14.622738,-61.058213,1,,0
21000,2150,Coridon 3Pv,,14.622697,-61.058077,0,10292,0
10291,CORIDN2,Coridon 2Pv,,14.622898,-61.060081,1,,0
21001,2151,Coridon 2Pv,,14.622824,-61.060274,0,10291,0
20358,1231,Coridon 2Pv,,14.622973,-61.059889,0,10291,0
20359,1232,Coridon 3Pv,,14.622779,-61.058349,0,10292,0
20360,1233,Coridon 4Pv,,14.622236,-61.056467,0,10293,0
20361,1234,CES Coridon,,14.622317,-61.055497,0,10294,0
20362,1235,La Flaque,,14.625210,-61.054952,0,10295,0
20363,1236,Albatros,,14.626584,-61.056092,0,10296,0
10297,AMEP,L'amep,,14.627872,-61.057061,1,,0
20364,1237,L'amep,,14.627872,-61.057061,0,10297,0
20347,1218,Batterie,,14.628838,-61.056111,0,10280,0
20348,1219,F.Rustal,,14.630510,-61.054937,0,10281,0
20349,1220,Eglise,,14.632523,-61.054086,0,10282,0
20350,1221,Tuiles Roses,,14.634276,-61.054493,0,10283,0
20366,1239,Olympiades,,14.639517,-61.054891,0,10299,0
20367,1240,D'abadie,,14.640260,-61.053281,0,10300,0
10301,SURVY,La Survy,,14.642433,-61.052897,1,,0
20368,1241,La Survy,,14.642433,-61.052897,0,10301,0
20369,1242,Morne Surey,,14.643964,-61.053067,0,10302,0
20370,1243,Astorias,,14.645641,-61.053111,0,10303,0
10366,SACO,Sacré Coeur Pv,,14.649547,-61.079253,1,,0
21053,2203,Sacré Coeur Pv,,14.649490,-61.079312,0,10366,0
10365,CRETECO,Crete Coq Pv,,14.647718,-61.076897,1,,0
21054,2204,Crete Coq Pv,,14.647625,-61.076890,0,10365,0
10364,PLATE2,Le Plateau 2Pv,,14.646059,-61.075310,1,,0
21055,2205,Le Plateau 2Pv,,14.646152,-61.075499,0,10364,0
10363,PLATE,Le Plateau Pv,,14.645422,-61.073895,1,,0
21056,2206,Le Plateau Pv,,14.645517,-61.074039,0,10363,0
10362,MUGUET,Les Muguets Pv,,14.644769,-61.072925,1,,0
21057,2207,Les Muguets Pv,,14.644736,-61.072853,0,10362,0
10361,CARAMBO,Carambole Pv,,14.643725,-61.071719,1,,0
21058,2208,Carambole Pv,,14.643984,-61.071767,0,10361,0
10828,CROITIV,Croisee Tivoli M Laurent Pv,,14.642936,-61.071372,1,,0
21059,2209,Croisee Tivoli M Laurent Pv,,14.642936,-61.071372,0,10828,0
10360,HSTELT,Henri Stelte Pv,,14.641942,-61.071222,1,,0
21060,2210,Henri Stelte Pv,,14.641797,-61.071117,0,10360,0
10359,FEGA,F Gaboly Pv,,14.640504,-61.071032,1,,0
21061,2211,F Gaboly Pv,,14.640346,-61.070991,0,10359,0
10358,EGLANTI,Eglantine Pv,,14.638492,-61.071511,1,,0
21062,2212,Eglantine Pv,,14.638168,-61.071615,0,10358,0
10348,FONT,La Fontane,,14.634981,-61.072479,1,,0
21040,2190,La Fontane,,14.634949,-61.072499,0,10348,0
10347,EVENTE,L'eventé,,14.632348,-61.073306,1,,0
21041,2191,L'eventé,,14.632471,-61.073328,0,10347,0
10346,PEROQVE,Perroquet Vert,,14.631234,-61.072752,1,,0
21042,2192,Perroquet Vert,,14.631135,-61.072675,0,10346,0
10345,BALAT2,Balata 2Pv,,14.629541,-61.072356,1,,0
21043,2193,Balata 2Pv,,14.630105,-61.072472,0,10345,0
10344,CLSSTAN,Le Clos Saint Antoine,,14.628053,-61.072693,1,,0
21044,2194,Le Clos Saint Antoine,,14.628197,-61.072674,0,10344,0
10343,LOTSTAN,Lot St Antoine,,14.626138,-61.072636,1,,0
21045,2195,Lot St Antoine,,14.625898,-61.072563,0,10343,0
10820,TERSAIN,Terresainville 1Pv,,14.608083,-61.069882,1,,0
20973,2117,Terresainville 1Pv,,14.608083,-61.069882,0,10820,0
20976,2126,Gare Aliker Paul Langevin,,14.608996,-61.071331,0,10264,0
20411,1285,Lot St Antoine,,14.626378,-61.072708,0,10343,0
20412,1286,Le Clos Saint Antoine,,14.627909,-61.072711,0,10344,0
20413,1287,Balata 2Pv,,14.628976,-61.072239,0,10345,0
20414,1288,Perroquet Vert,,14.631332,-61.072830,0,10346,0
20415,1289,L'eventé,,14.632226,-61.073284,0,10347,0
20416,1290,La Fontane,,14.635012,-61.072458,0,10348,0
20426,1300,Eglantine Pv,,14.638817,-61.071406,0,10358,0
20427,1301,F Gaboly Pv,,14.640663,-61.071073,0,10359,0
20428,1302,Henri Stelte Pv,,14.642087,-61.071326,0,10360,0
20429,1303,Carambole Pv,,14.643466,-61.071671,0,10361,0
20430,1304,Les Muguets Pv,,14.644802,-61.072997,0,10362,0
